time;WOB;DRG;BRS;DSSA;RPM;TOB;GPM;WOH;HHT;BIT_DEPTH;DEPTH;SLP;ECD;SPP;STS;ROP;AZT;DSSB;APR;PDF;SPD;BEM;AVL;HBD;TMP;depth_touch;bit_to_depth;label
1602800820;0;;;;0;0;99,31;380,18;36,96;3535,45;3541,63;;;0;;0;;;;;;;;3535,45;;0;6,18;*
1602800840;0;;;;0;0;99,33;379,42;37,03;3535,35;3541,63;;;0;;0;;;;;;;;3535,35;;0;6,28;*
1602800860;0;;;;0;41,58;124,74;383,12;36,67;3535,62;3541,63;;;0;;0;;;;;;;;3535,62;;0;6,01;*
1602800880;0;;;;0;0;149,02;382,2;36,82;3535,51;3541,63;;;0;;0;;;;;;;;3535,51;;0;6,12;*
1602800900;0;;;;0;0;149,05;381,55;36,99;3535,42;3541,63;;;0;;0;;;;;;;;3535,42;;0;6,21;*
1602800920;0;;;;0;52,7;59,22;379,25;36,99;3535,41;3541,63;;;0;;0;;;;;;;;3535,41;;0;6,22;*
1602800940;0;;;;0;0;0;379,09;37,01;3535,4;3541,63;;;2,71;;0;;;;;;;;3535,4;;0;6,23;*
1602800960;0;;;;0;14,49;0;379,28;36,95;3535,41;3541,63;;;0;;0;;;;;;;;3535,41;;0;6,22;*
1602800980;0;;;;0;0;0;378,92;36,92;3535,41;3541,63;;;0;;0;;;;;;;;3535,41;;0;6,22;*
1602801000;0;;;;0;0;0;384,13;36,9;3535,49;3541,63;;;0;;0;;;;;;;;3535,49;;0;6,14;*
1602801020;0;;;;0;0;0;382,86;37,03;3535,4;3541,63;;;0;;0;;;;;;;;3535,4;;0;6,23;*
1602801040;0;;;;0;0;0;380,25;37,1;3535,29;3541,63;;;0;;0;;;;;;;;3535,29;;0;6,34;*
1602801060;0;;;;0;34,64;0;382,47;36,89;3535,45;3541,63;;;0;;0;;;;;;;;3535,45;;0;6,18;*
1602801080;0;;;;0;114,97;0;376,01;37,01;3535,37;3541,63;;;0;;0;;;;;;;;3535,37;;0;6,26;*
1602801100;0;;;;0;28,14;0;386,17;39,03;3533,31;3541,63;;;0;;0;;;;;;;;3533,31;;0;8,32;*
1602801120;0;;;;0;0;0;392,91;39,79;3532,62;3541,63;;;0;;0;;;;;;;;3532,62;;0;9,01;*
1602801140;0;;;;0;0;0;402,92;39,64;3532,77;3541,63;;;0;;0;;;;;;;;3532,77;;0;8,86;*
1602801160;0;;;;0;0;0;384,04;38,98;3533,35;3541,63;;;0;;0;;;;;;;;3533,35;;0;8,28;*
1602801180;0;;;;0;0;0;381,55;37,74;3534,59;3541,63;;;0;;0;;;;;;;;3534,59;;0;7,04;*
1602801200;0;;;;0;0;0,21;383,18;37,76;3534,6;3541,63;;;2,51;;0;;;;;;;;3534,6;;0;7,03;*
1602801220;0;;;;33,72;4866,51;332,13;380,62;37,94;3534,48;3541,63;;;32,89;;0;;;;;;;;3534,48;;0;7,15;Repassando
1602801240;0;;;;68,63;8235,98;909,57;385,83;37,5;3534,89;3541,63;;;2387,05;;0;;;;;;;;3534,89;;0;6,74;Repassando
1602801260;0;;;;68,71;8416,33;946,03;388,22;37,37;3534,98;3541,63;;;3343,03;;0;;;;;;;;3534,98;;0;6,65;Repassando
1602801280;0;;;;59,45;8095,97;944,86;389,24;37,22;3535,14;3541,63;;;3502,49;;0;;;;;;;;3535,14;;0;6,49;Repassando
1602801300;0;;;;59,51;8512,24;944,97;391,45;36,15;3536,14;3541,63;;;3523,91;;0;;;;;;;;3536,14;;0;5,49;Repassando
1602801320;0;;;;59,25;8474,02;944,72;386,24;35,42;3536,96;3541,63;;;3528,57;;0;;;;;;;;3536,96;;0;4,67;Repassando
1602801340;0;;;;59,47;8230,42;944,81;380,76;35,17;3537,23;3541,63;;;3535,86;;0;;;;;;;;3537,23;;0;4,4;Repassando
1602801360;0;;;;59,45;7705,8;944,15;383,03;34,98;3537,35;3541,63;;;3639,34;;0;;;;;;;;3537,35;;0;4,28;Repassando
1602801380;0;;;;59,3;7689,02;944,16;383,84;34,94;3537,41;3541,63;;;3623,25;;0;;;;;;;;3537,41;;0;4,22;Repassando
1602801400;0;;;;59,42;7933,9;944,02;381,93;35,11;3537,3;3541,63;;;3621,13;;0;;;;;;;;3537,3;;0;4,33;Repassando
1602801420;0;;;;59,37;7653,5;943,95;383,78;35,19;3537,29;3541,63;;;3630,39;;0;;;;;;;;3537,29;;0;4,34;Repassando
1602801440;0;;;;59,52;8179,2;944,24;382,47;35,09;3537,33;3541,63;;;3620,13;;0;;;;;;;;3537,33;;0;4,3;Repassando
1602801460;0;;;;59,51;7561,91;950,07;384,05;34,92;3537,45;3541,63;;;2936,37;;0;;;;;;;;3537,45;;0;4,18;Repassando
1602801480;0;;;;59,33;7357,3;946,45;383,56;34,9;3537,51;3541,63;;;3221,31;;0;;;;;;;;3537,51;;0;4,12;Repassando
1602801500;0;;;;59,5;7933,87;950,66;382,81;34,98;3537,45;3541,63;0,11;;3206,29;;0;;;;;;;;3537,45;;0;4,18;Repassando
1602801520;0;;;;59,53;8336,48;945,16;382,17;35,01;3537,4;3541,63;0,11;10,12;3458,36;;0;;;6035,15;;;;;3537,4;;0;4,23;Repassando
1602801540;0;;;;59,3;7853,3;947,37;384,78;34,89;3537,47;3541,63;0,29;10,12;3084,39;;0;;;6035,15;;;;;3537,47;;0;4,16;Repassando
1602801560;0;;;;59,21;7561,15;947,62;385,15;34,67;3537,65;3541,63;0,29;10,12;3045,45;;0;;;6035,15;;;;;3537,65;;0;3,98;Repassando
1602801580;0;;;;59,43;7573,12;945,72;385,17;34,78;3537,57;3541,63;0,29;10,12;3374,79;;0;;;6035,15;;;;;3537,57;;0;4,06;Repassando
1602801600;0;;;;59,48;7643,57;946,42;384,04;34,93;3537,48;3541,63;0,29;10,12;3230,99;;0;;;6035,15;;;;;3537,48;;0;4,15;Repassando
1602801620;0;;;;59,39;7519,01;947,21;383,04;35,08;3537,35;3541,63;0,29;10,12;3046,65;;0;;;6035,15;;;;;3537,35;;0;4,28;Repassando
1602801640;0;;;;59,48;7341,41;946,58;383,45;34,98;3537,43;3541,63;0,09;10,12;3066,48;;0;;;6035,15;;;;;3537,43;;0;4,2;Repassando
1602801660;0;;;;59,73;7993,46;947,19;383,67;34,96;3537,45;3541,63;0,09;10,12;3107,07;3;0;;;6035,15;;;;;3537,45;;0;4,18;Repassando
1602801680;0;;;;59,38;7610,21;944,9;384,92;34,84;3537,56;3541,63;0,09;10,12;3494,89;3;0;;;6035,15;;;;;3537,56;;0;4,07;Repassando
1602801700;0;;;;59,56;7888;943,92;383,24;34,96;3537,45;3541,63;0,09;10,12;3656,42;3;0;;;6035,15;;;;;3537,45;;0;4,18;Repassando
1602801720;0;;;;59,35;7719,42;943,9;383,29;35,14;3537,35;3541,63;0,09;10,12;3642,93;3;0;;;6035,15;;;;;3537,35;;0;4,28;Repassando
1602801740;0;;;;59,37;7736,8;944,08;383,11;34,95;3537,46;3541,63;0,09;10,12;3625,73;3;0;;;6035,15;;;;;3537,46;57,78;0;4,17;Repassando
1602801760;0;;;;59,41;7824,66;943,9;387,63;34,75;3537,59;3541,63;0,09;10,12;3623,85;3;0;;;6035,15;;;;;3537,59;;0;4,04;Repassando
1602801780;0;;;;59,53;8612,37;943,93;386,19;34,72;3537,68;3541,63;0,09;10,12;3636,44;3;0;;;6035,15;;;;;3537,68;;0;3,95;Repassando
1602801800;0;;;;59,28;9261,61;943,8;380,83;34,97;3537,5;3541,63;0,09;10,12;3636,48;3;0;;;6035,15;;;;;3537,5;;0;4,13;Repassando
1602801820;0;;;;59,19;9671,88;944,12;382,13;34,43;3538;3541,63;0,09;10,12;3635,49;3;0;;;6035,15;;;;;3538;;0;3,63;Perfurando
1602801840;0;;;;59,45;9355,72;943,97;385,37;34,03;3538,3;3541,63;0,09;10,12;3630,45;3;0;;;6035,15;;;;;3538,3;;0;3,33;Perfurando
1602801860;0;;;;79,01;8436,4;944,07;384,73;34,01;3538,37;3541,63;0,04;10,12;3621,38;3;0;;;6035,15;;;;;3538,37;;0;3,26;Perfurando
1602801880;0;;;;78,94;8376,3;943,97;384,62;34,11;3538,31;3541,63;0,04;10,11;3614,74;3;0;;;6027,83;;;;;3538,31;;0;3,32;Perfurando
1602801900;0;;;;78,86;8282,41;944;383,36;34;3538,43;3541,63;0,04;10,11;3622,51;3;0;;;6027,83;;;;;3538,43;;0;3,2;Perfurando
1602801920;0;;;;79,01;8318,99;943,7;383;33,79;3538,69;3541,63;0,04;10,11;3655,48;2;0;;;6027,83;;;;;3538,69;;0;2,94;Perfurando
1602801940;0;;;;79,02;8450,5;944,04;388,04;33,16;3539,18;3541,63;0,15;10,12;3641,85;2;0;;;6035,15;;;;;3539,18;;0;2,45;Perfurando
1602801960;0;;;;79,03;7924,85;943,85;387,33;33,02;3539,31;3541,63;0,15;10,12;3653,26;2;0;;;6035,15;;;;;3539,31;;0;2,32;Perfurando
1602801980;0;;;;79,07;7714,57;943,86;385,6;33;3539,4;3541,63;0,15;10,12;3654,31;2;0;;;6035,15;;;;;3539,4;;0;2,23;Perfurando
1602802000;0;;;;79,16;9643,19;943,77;388,01;32,4;3539,94;3541,63;0,2;10,12;3641,87;2;0;;;6035,15;;;;;3539,94;;0;1,69;Perfurando
1602802020;0;;;;78,97;8166,14;944,08;386,67;32,31;3540,05;3541,63;0,2;10,12;3636,68;2;0;;;6035,15;;;;;3540,05;;0;1,58;Perfurando
1602802040;0,31;;;;78,76;9127,55;944,17;381,58;32,29;3540,07;3541,63;0,2;10,12;3614,82;2;0;;;6035,15;;;;;3540,07;;0;1,56;Perfurando
1602802060;0,04;;;;78,93;9003,73;944,1;382,65;32,21;3541,63;3541,63;0,2;10,12;3609,57;2;0;;;6035,15;;;;;3541,63;;1;0;Perfurando
1602802080;2,16;;;;78,86;9149,19;944,17;380,08;32,43;3540;3541,63;0,2;10,12;3605,76;2;0;;;6035,15;;;;;3540;;0;1,63;Perfurando
1602802100;1,77;;;;78,75;9480,37;944,19;380,28;32,54;3539,94;3541,63;0,15;10,12;3619,62;2;0;;;6035,15;;;;;3539,94;57,78;0;1,69;Perfurando
1602802120;2,97;;;;78,96;9667,01;944,17;379,2;32,51;3539,94;3541,63;0,15;10,13;3603,94;2;0;;;6042,48;;;;;3539,94;;0;1,69;Perfurando
1602802140;0;;;;79,04;9179,33;944,14;382,83;32,27;3540,12;3541,63;0,15;10,13;3603,97;2;0;;;6042,48;;;;;3540,12;;0;1,51;Perfurando
1602802160;2,22;;;;79,08;9701,51;944,26;380,04;32,4;3539,99;3541,63;0,15;10,13;3605,56;5;0;;;6042,48;;;;;3539,99;;0;1,64;Perfurando
1602802180;0;;;;78,93;9576,12;944,3;383,08;32,26;3540,1;3541,63;0,15;10,12;3602,26;5;0;;;6035,15;;;;;3540,1;;0;1,53;Perfurando
1602802200;0;;;;78,76;9258,82;944,11;384,01;32,07;3541,63;3541,63;0,15;10,12;3619,37;5;0;;;6035,15;;;;;3541,63;;1;0;Perfurando
1602802220;0,74;;;;78,92;9530,36;944,21;381,65;32,34;3540,06;3541,63;0,09;10,12;3605,05;5;0;;;6035,15;;;;;3540,06;;0;1,57;Perfurando
1602802240;0;;;;79,02;9491,43;944,19;383,42;32,28;3540,09;3541,63;0,09;10,13;3602,77;5;0;;;6042,48;;;;;3540,09;;0;1,54;Perfurando
1602802260;0;;;;79,04;9512,56;944,14;383,61;32,09;3541,63;3541,63;0,2;10,13;3599,75;5;0;;;6042,48;;;;;3541,63;;1;0;Perfurando
1602802280;0;;;;78,82;9405,3;944,26;385,07;32,1;3541,63;3541,63;0,2;10,13;3596,49;1;0;;;6042,48;;;;;3541,63;;1;0;Perfurando
1602802300;1,09;;;;78,81;9350,17;944,3;380,97;32,26;3540,12;3541,63;0,13;10,13;3599,58;1;0;;;6042,48;;;;;3540,12;;0;1,51;Perfurando
1602802320;0;;;;78,91;9030,86;944,2;385,67;32,19;3541,63;3541,63;0,11;10,13;3610,75;1;0;;;6042,48;;;;;3541,63;;1;0;Perfurando
1602802340;0,12;;;;79,01;9206,79;944,24;382,96;32,15;3541,63;3541,63;0,11;10,13;3605,3;1;0;;;6042,48;;;;;3541,63;;1;0;Perfurando
1602802360;1,57;;;;79,07;9556,55;944,15;380,44;32,29;3540,12;3541,63;0,18;;3596,73;1;0;;;6042,48;;;;;3540,12;;0;1,51;Perfurando
1602802380;0,68;;;;79,18;9689,49;944,24;382,16;32,16;3541,63;3541,63;0,18;;3604,07;1;0;;;6042,48;;;;;3541,63;;1;0;Perfurando
1602802400;0,17;;;;78,91;10046,24;944,18;382,16;32,18;3541,63;3541,63;0,46;10,13;3595,58;1;0;;;6042,48;;;;;3541,63;;1;0;Perfurando
1602802420;0;;;;78,86;9818,63;944,07;382,86;32,07;3541,63;3541,63;0,46;10,13;3603,08;1;0;;;6042,48;;;;;3541,63;;1;0;Perfurando
1602802440;0,12;;;;78,95;10005,32;944,33;382,13;32,16;3541,63;3541,63;0,46;10,13;3592,6;1;0;;;6042,48;;;;;3541,63;;1;0;Perfurando
1602802460;1,06;;;;78,86;10139,93;944,27;380,85;32,17;3541,63;3541,63;0,46;10,13;3605,29;1;0;;;6042,48;;;;;3541,63;;1;0;Perfurando
1602802480;1,01;;;;79,04;10076,68;944,2;381,29;32;3541,63;3541,63;0,31;10,13;3595,5;1;0;;;6042,48;;;;;3541,63;;1;0;Perfurando
1602802500;2,96;;;;78,98;10025,54;944,21;379,02;32,17;3541,63;3541,63;0,31;10,13;3594,68;1;0;;;6042,48;;;;;3541,63;;1;0;Perfurando
1602802520;3,17;;;;78,8;10297,82;944,24;378,75;32,31;3540,11;3541,63;0,55;10,12;3590,11;1;0;;;6042,48;;;;;3540,11;;0;1,52;Perfurando
1602802540;3,05;;75,12;;79,03;10968,17;944,29;380,17;31,97;3541,63;3541,63;0,55;10,12;3597,24;1;0;;;6042,48;;;;;3541,63;;1;0;Perfurando
1602802560;1,3;;75,12;;78,82;10056,63;944,14;380,68;31,96;3541,63;3541,63;0,55;10,12;3597,31;1;0;;;6042,48;;;;;3541,63;;1;0;Perfurando
1602802580;2,52;;75,12;;79,01;10123,08;944,23;379,83;32,02;3541,63;3541,63;0,55;10,12;3600,81;1;0;;;6042,48;;;;;3541,63;;1;0;Perfurando
1602802600;1,4;;75,12;;78,85;9886,63;944,2;380,67;32,02;3541,63;3541,63;0,29;10,12;3593,3;1;0;;;6042,48;;;;;3541,63;;1;0;Perfurando
1602802620;4,33;;75,12;;78,88;10367,41;944,24;377,85;32,12;3541,63;3541,63;0,29;10,12;3589,74;1;0;;;6042,48;;;;;3541,63;;1;0;Perfurando
1602802640;4,01;;81,8;;79,02;10339,21;944,2;378,11;32,32;3541,63;3541,63;0,29;10,12;3595,63;1;0;;;6042,48;;;;;3541,63;;1;0;Perfurando
1602802660;4,42;;81,8;;78,94;10092,25;944,32;377,59;32,26;3541,63;3541,63;0,11;10,12;3590,7;1;0;;;6042,48;;;;;3541,63;;1;0;Perfurando
1602802680;3,35;;81,8;;78,82;10135,91;944,24;378,66;32,19;3541,63;3541,63;0,11;10,12;3601,12;1;0;;;6042,48;;;;;3541,63;;1;0;Perfurando
1602802700;2,88;;81,8;;78,85;9920,01;944,2;379,25;32,06;3541,63;3541,63;0,11;10,12;3591,43;1;0;;;6042,48;;;;;3541,63;;1;0;Perfurando
1602802720;0,96;;81,8;;79,1;10031,66;944,33;381;32,02;3541,63;3541,63;0,11;10,12;3592,17;1;0;;;6042,48;;;;;3541,63;;1;0;Perfurando
1602802740;1,5;;81,8;;78,92;10126,21;944,26;380,43;31,86;3541,63;3541,63;0,4;10,12;3594,44;1;0;;;6042,48;;;;;3541,63;;1;0;Perfurando
1602802760;4,12;;81,8;;78,74;10181,79;944,39;377,89;32,14;3541,63;3541,63;0,4;10,12;3586,5;1;0;;;6042,48;;;;;3541,63;;1;0;Perfurando
1602802780;2,63;;81,8;;79,09;10034,03;944,1;379,7;31,94;3541,63;3541,63;0,4;10,12;3594,75;1;0;;;6042,48;;;;;3541,63;;1;0;Perfurando
1602802800;3,04;;81,8;;79,14;10311,64;944,34;378,86;32,06;3541,63;3541,63;0,4;10,12;3585,97;1;0;;;6042,48;;;;;3541,63;56,67;1;0;Perfurando
1602802820;4,17;;81,8;;78,94;10214,3;944,19;378,16;32,15;3541,63;3541,63;0,4;10,12;3608,1;1;0;;;6042,48;;;;;3541,63;;1;0;Perfurando
1602802840;5,37;;81,8;;78,92;10500,93;944,12;376,75;32,29;3540,1;3541,63;0,66;10,12;3592,69;1;0;;;6042,48;;;;;3540,1;;0;1,53;Perfurando
1602802860;1,85;;81,8;;79,07;9982,65;944,25;380,45;31,94;3541,63;3541,63;0,66;;3593,45;1;0;;;6042,48;;;;;3541,63;;1;0;Perfurando
1602802880;2,21;;81,8;;78,77;9934,8;944,25;379,7;31,97;3541,63;3541,63;0,66;;3587,32;1;0;;;6042,48;;;;;3541,63;;1;0;Perfurando
1602802900;2,46;;81,8;;78,97;10171,67;944,3;379,81;32,03;3541,63;3541,63;0,66;;3584,67;1;0;;;6042,48;;;;;3541,63;;1;0;Perfurando
1602802920;2,35;;81,8;;79,03;10099,12;944,24;379,63;31,99;3541,63;3541,63;0,11;10,12;3586,82;1;0;;;6042,48;;;;;3541,63;;1;0;Perfurando
1602802940;1,95;;81,8;;79,06;10169,87;944,4;380,04;31,93;3541,63;3541,63;0,11;10,12;3581,81;1;0;;;6042,48;;;;;3541,63;;1;0;Perfurando
1602802960;1,97;;81,8;;78,99;10057,07;944,29;380,44;31,82;3541,63;3541,63;0,11;10,12;3587,05;1;0;;;6042,48;;;;;3541,63;;1;0;Perfurando
1602802980;2,15;;81,8;;78,75;9790,56;944,19;380,19;31,98;3541,63;3541,63;0,22;10,12;3586,28;1;0;;;6042,48;;;;;3541,63;;1;0;Perfurando
1602803000;3,38;;81,8;;78,87;10141,15;944,28;378,53;32,08;3541,63;3541,63;0,22;10,12;3584,94;1;0;;;6042,48;;;;;3541,63;;1;0;Perfurando
1602803020;2,75;;81,8;;78,6;10118,31;944,12;379,24;31,91;3541,63;3541,63;0,11;10,12;3593,71;1;0;;;6042,48;;;;;3541,63;;1;0;Perfurando
1602803040;4,78;;81,8;;78,48;10662,28;944,13;377,18;32,12;3541,63;3541,63;0,11;10,12;3593,19;;0;;;6042,48;;;;;3541,63;;1;0;Perfurando
1602803060;4,36;;;;79,02;11485,33;944,42;378,24;32,07;3541,63;3541,63;0,11;10,12;3578,53;;0;;;6042,48;;;;;3541,63;;1;0;Perfurando
1602803080;2,6;;;;79,13;11139,79;944,47;379,99;31,71;3541,63;3541,63;0,11;10,12;3585,71;1;0;;;6042,48;;;;;3541,63;;1;0;Perfurando
1602803100;2,72;;86,25;;78,95;10574,16;944,28;379,45;31,84;3541,63;3541,63;0,11;10,12;3587,59;1;0;;;6042,48;;;;;3541,63;;1;0;Perfurando
1602803120;3,74;;86,25;;78,89;10573,1;944,33;378,26;31,95;3541,63;3541,63;0,11;10,12;3583,46;1;0;;;6042,48;;;;;3541,63;;1;0;Perfurando
1602803140;3,71;;86,25;;79,02;11127,74;944,34;378,76;32;3541,63;3541,63;0,11;10,12;3583,9;1;0;;;6042,48;;;;;3541,63;;1;0;Perfurando
1602803160;5,31;;86,25;;79,27;13219,19;944,27;377,01;32,02;3541,63;3541,63;0,11;10,12;3592,19;1;0;;;6042,48;;;;;3541,63;;1;0;Perfurando
1602803180;10,67;;86,25;;78,97;17428,37;944,27;371,8;31,66;3541,63;3541,63;0,11;10,12;3576,28;1;0;;;6042,48;;;;;3541,63;;1;0;Perfurando
1602803200;10,93;;86,25;;78,2;18041,47;944,29;371,05;31,75;3541,63;3541,63;0,11;10,12;3583,76;1;0;;;6042,48;;;;;3541,63;;1;0;Perfurando
1602803220;8,07;;86,25;;97,07;17141,66;944,44;373,99;31,53;3541,63;3541,63;0,11;10,12;3577,83;5;0;;;6042,48;;;;;3541,63;;1;0;Perfurando
1602803240;8,64;;86,25;;98,93;15978,31;944,49;373,5;31,43;3541,63;3541,63;0,2;10,12;3575,9;5;0;;;6042,48;;;;;3541,63;;1;0;Perfurando
1602803260;8,65;;86,25;;99;14834,55;944,34;373,4;31,59;3541,63;3541,63;0,2;10,12;3575,99;5;0;;;6042,48;;;;;3541,63;;1;0;Perfurando
1602803280;12,75;;86,25;;98,85;16889,09;944,5;369,17;31,76;3541,63;3541,63;0,2;10,12;3569,36;5;0;;;6042,48;;;;;3541,63;;1;0;Perfurando
1602803300;10,05;;86,25;;98,12;17461,01;944,35;371,98;31,66;3541,63;3541,63;0,2;10,12;3577,83;5;0;;;6042,48;;;;;3541,63;;1;0;Perfurando
1602803320;12,01;;86,25;;98,82;18346,57;944,34;369,88;31,72;3541,63;3541,63;0,2;10,12;3575,24;5;0;;;6042,48;;;;;3541,63;;1;0;Perfurando
1602803340;11,27;;86,25;;98,83;18267,11;944,4;370,91;31,69;3541,63;3541,63;0,2;10,12;3570,14;5;0;;;5573,73;;;;;3541,63;;1;0;Perfurando
1602803360;10,28;;86,25;;98,34;17360,85;944,35;371,79;31,62;3541,63;3541,63;0,2;10,12;3568,89;5;0;;;5573,73;;;;;3541,63;;1;0;Perfurando
1602803380;9,52;;86,25;;98,79;17817,85;944,35;372,6;31,56;3541,63;3541,63;0,09;10,11;3576,7;5;0;;;6035,15;;;;;3541,63;;1;0;Perfurando
1602803400;12,27;0,07798;86,25;0,0025;98,32;18731,08;944,28;369,67;31,75;3541,68;3541,68;0,09;10,11;3579,41;5;9;;2,29647;6035,15;;675,06995;;;3541,68;;1;0;Perfurando
1602803420;10,74;0,12502;86,25;0,004;99,18;18980,61;944,51;371,91;31,42;3541,76;3541,76;0,11;10,11;3570,5;5;14,4;;2,28293;6035,15;;611,15012;;;3541,76;;1;0;Perfurando
1602803440;7,91;0;86,25;0;98,46;17485,59;944,52;374,09;31,35;3541,76;3541,76;0,11;10,12;3550,64;2;0;;2,33349;6042,48;;590,91573;;;3541,76;;1;0;Perfurando
1602803460;9,14;0;77,34;0;99,14;16479,27;944,45;372,85;31,17;3541,76;3541,76;0,18;10,12;3570,62;2;0;;2,31229;6042,48;;611,29971;;;3541,76;;1;0;Perfurando
1602803480;7,92;0,03157;77,34;0,001;98,19;16346,59;944,49;374,12;31,3;3541,78;3541,78;0,18;10,12;3557,19;2;3,6;;2,33277;6042,48;;597,57624;;;3541,78;;1;0;Perfurando
1602803500;9,81;0,06289;77,34;0,002;98,58;17315,87;944,44;372,4;31,36;3541,82;3541,82;0,18;10,12;3572,42;2;7,2;;2,29949;6042,48;;612,98035;;;3541,82;;1;0;Perfurando
1602803520;12,51;0,14094;77,34;0,0045;98,96;18777,91;944,63;369,54;31,45;3541,91;3541,91;0,18;10,12;3565,16;2;16,2;;2,25117;6042,48;;604,34256;;;3541,91;57,78;1;0;Perfurando
1602803560;11,66;0,10252;77,34;0,00325;98,22;18760,77;944,34;370,57;31,4;3542,04;3542,04;0,13;10,12;3566,33;2;11,7;;2,26636;6042,48;;606,90162;;;3542,04;;1;0;Perfurando
1602803580;11,54;0,1732;77,34;0,0055;98,36;19256,09;944,34;371,42;31,08;3542,15;3542,15;0,13;10,12;3548,46;5;19,8;;2,26683;6042,48;;588,65801;;;3542,15;;1;0;Perfurando
1602803600;7,54;0,06203;77,34;0,002;99,87;17390,99;944,76;375,39;30,57;3542,19;3542,19;0,13;10,12;3539,06;5;7,2;;2,33752;6042,48;;576,68424;;;3542,19;;1;0;Perfurando
1602803620;8,57;0,04662;77,34;0,0015;99,64;17310,76;944,48;373,41;30,87;3542,22;3542,22;0,13;10,12;3561,95;5;5,4;;2,32007;6042,48;;601,14667;;;3542,22;;1;0;Perfurando
1602803640;9,56;0;77,34;0;98,39;16392,53;944,34;372,43;31,16;3542,22;3542,22;0,13;10,12;3564,23;5;0;;2,30388;6042,48;;604,22105;;;3542,22;;1;0;Perfurando
1602803660;10,26;0;77,34;0;98,94;16325,69;944,7;371,71;31,17;3542,22;3542,22;0,13;10,12;3538,11;5;0;;2,29175;6042,48;;576,01193;;;3542,22;;1;0;Perfurando
1602803680;10,08;0;77,34;0;99,4;18485,17;944,57;372,42;31,01;3542,22;3542,22;0,13;10,12;3558,5;5;0;;2,295;6042,48;;597,19682;;;3542,22;;1;0;Perfurando
1602803700;10,81;0;77,34;0;98,25;17433,66;944,6;371,59;31,01;3542,22;3542,22;0,22;10,12;3551,03;6;0;;2,28246;6042,48;;589,55273;;;3542,22;;1;0;Perfurando
1602803720;18,93;0;77,34;0;98,88;15354,14;944,71;374,3;30,92;3542,22;3542,22;0,22;10,12;3534,33;6;0;;2,14226;6042,48;;572,22685;;;3542,22;;1;0;Perfurando
1602803740;23,74;0;77,34;0;98,54;16147,05;944,74;374,46;30,82;3542,22;3542,22;0,11;10,12;3542,49;6;0;;2,05926;6042,48;;580,23122;;;3542,22;;1;0;Perfurando
1602803760;32,95;0;77,34;0;99,37;18509,64;944,56;372,79;30,9;3542,22;3542,22;0,11;10,12;3548;6;0;;1,90033;6042,48;;586,79816;;;3542,22;;1;0;Perfurando
1602803780;33,37;0;77,34;0;98,8;18821,29;944,57;371,77;30,81;3542,22;3542,22;0,04;10,12;3556,65;6;0;;1,89314;6042,48;;595,3848;;;3542,22;;1;0;Perfurando
1602803800;33,48;0,07803;77,34;0,0025;99,22;18269,28;944,83;371,33;30,77;3542,27;3542,27;0,04;10,12;3533,3;6;9;;1,88971;6042,48;;570,38776;;;3542,27;;1;0;Perfurando
1602803820;35,68;0,11051;90,7;0,0035;98,06;19405,88;944,55;369,15;30,93;3542,34;3542,34;0,04;10,11;3555,09;6;12,6;;1,85106;6035,15;;593,61493;;;3542,34;;1;0;Perfurando
1602803840;33,13;0;90,7;0;98,11;18407,55;944,57;371,81;30,75;3542,34;3542,34;0,04;10,11;3544,18;6;0;;1,897;6035,15;;582,55851;;;3542,34;;1;0;Perfurando
1602803860;33,06;0,06286;90,7;0,002;98,51;19132,2;944,61;371,85;30,67;3542,38;3542,38;0,04;10,11;3543,99;6;7,2;;1,89707;6035,15;;582,03132;;;3542,38;;1;0;Perfurando
1602803880;34,07;0,0778;90,7;0,0025;99,47;21975,78;944,68;371;30,6;3542,43;3542,43;0,13;10,12;3554,31;6;9;;1,87923;6042,48;;591,80144;;;3542,43;58,89;1;0;Perfurando
1602803900;33,21;0,0784;90,7;0,0025;98,71;19185,55;944,75;371,67;30,51;3542,48;3542,48;0,13;10,12;3537,26;6;9;;1,89393;6042,48;;574,20211;;;3542,48;;1;0;Perfurando
1602803920;33,63;0,01557;90,7;0,0005;99,4;21434,43;944,67;371,58;30,42;3542,49;3542,49;0,13;10,12;3543,87;6;1,8;;1,8878;6042,48;;581,25215;;;3542,49;;1;0;Perfurando
1602803940;38,36;0,07815;90,7;0,0025;99;21657,46;944,58;366,67;30,56;3542,54;3542,54;0,04;10,12;3549,85;6;9;;1,80498;6042,48;;587,61133;;;3542,54;;1;0;Perfurando
1602803960;35,5;0,23599;68,44;0,0075;98,32;19497,75;944,54;369,37;30,29;3542,69;3542,69;0,04;10,12;3543,66;6;27;;1,85125;6042,48;;581,20579;;;3542,69;;1;0;Perfurando
1602803980;34,65;0,12468;68,44;0,004;99,24;20410,49;944,85;370,81;30,06;3542,77;3542,77;0,04;10,12;3526,61;6;14,4;;1,86745;6042,48;;562,09359;;;3542,77;;1;0;Perfurando
1602804000;33,89;0,03135;68,44;0,001;98,68;19972,33;944,67;371,44;30,21;3542,79;3542,79;0,04;;3531,81;6;3,6;;1,88225;6042,48;;568,3017;;;3542,79;;1;0;Perfurando
